lon,lat,fid,año,fallecidos,graves,menos_graves,leves
-70.6772291035402,-33.4335572179912,"426","2013","0","0","0","1"
-70.6770675969919,-33.4354351858851,"427","2013","0","0","0","2"
-70.6762893875452,-33.4448156373318,"428","2013","0","0","0","2"
-70.6747792414688,-33.4341765172324,"429","2013","0","0","0","1"
-70.6727460335026,-33.436909430126,"430","2013","0","0","0","1"
-70.6725011795857,-33.4395640903105,"431","2013","0","0","0","0"
-70.6711024909872,-33.4339375412845,"432","2013","0","1","0","0"
-70.6705749351851,-33.4377864157105,"433","2013","0","0","0","1"
-70.6702503527715,-33.4321622076197,"434","2013","0","0","0","1"
-70.6691109773897,-33.4330084336922,"435","2013","0","0","0","0"
-70.6690650454155,-33.4480886218924,"436","2013","0","1","0","1"
-70.6682079420428,-33.4414616490358,"437","2013","0","0","0","1"
-70.6678637894823,-33.4437659207606,"438","2013","0","0","0","1"
-70.6676638836813,-33.4320900082473,"439","2013","0","0","0","1"
-70.6673505077197,-33.4477539859577,"440","2013","0","0","0","4"
-70.665048093095,-33.4433438401461,"441","2013","0","0","0","1"
-70.6647312529449,-33.4474117921205,"442","2013","0","1","0","1"
-70.6645893129464,-33.4468671141259,"443","2013","0","0","0","1"
-70.6636549641053,-33.4409276253096,"444","2013","0","1","0","0"
-70.6609050998904,-33.4449451001362,"445","2013","0","0","0","1"
-70.6606853028844,-33.4459582547696,"446","2013","0","0","0","2"
-70.660409439444,-33.4417149466874,"447","2013","0","1","0","0"
-70.6600952927635,-33.4394293772639,"448","2013","0","0","0","0"
-70.6589888838299,-33.4427487074868,"449","2013","0","0","0","0"
-70.6578502000266,-33.4413963996241,"450","2013","0","0","1","0"
-70.6573869790258,-33.4451869314317,"451","2013","0","0","0","0"
-70.6561069298909,-33.4424625818826,"452","2013","0","0","0","1"
-70.655604747561,-33.444776550997,"453","2013","0","0","0","3"
-70.6549302794088,-33.4411863251887,"454","2013","0","0","0","1"
-70.6535222036867,-33.441045144218,"455","2013","0","0","0","0"
-70.6530021437339,-33.4441906211003,"456","2013","0","0","0","1"
-70.6529491655715,-33.4446241024203,"457","2013","0","0","0","1"
-70.652137385332,-33.4409102890785,"458","2013","0","0","0","1"
-70.6516533531197,-33.4439273526651,"459","2013","0","0","0","1"
-70.6512651868389,-33.4373506788907,"460","2013","0","0","0","2"
-70.6510995272214,-33.4384891918227,"461","2013","0","0","0","1"
-70.6497222352929,-33.4472011241325,"462","2013","0","1","0","2"
-70.6489113678653,-33.4470586013733,"463","2013","0","0","0","0"
-70.6609625332943,-33.4332982132419,"464","2013","0","1","0","0"
-70.6583937736537,-33.4369669570594,"465","2013","0","1","0","0"
-70.6572427412594,-33.4341604265624,"466","2013","0","0","0","1"
-70.6559627505804,-33.4341656822004,"467","2013","0","0","0","0"
-70.6546990304359,-33.4331348370031,"468","2013","0","0","0","1"
-70.6541601926388,-33.4306295641031,"469","2013","0","0","0","1"
-70.653971100286,-33.4278445004233,"470","2013","0","0","0","1"
-70.6530822805228,-33.4308423356052,"471","2013","0","0","1","1"
-70.6516968848034,-33.4342516645826,"472","2013","0","0","0","1"
-70.6514306728872,-33.436203161047,"473","2013","0","0","0","1"
-70.6513695378738,-33.4270382177395,"474","2013","0","0","0","0"
-70.6496398996616,-33.4316643995923,"475","2013","0","0","0","0"
-70.6494244895485,-33.4345975600293,"476","2013","0","0","0","0"
-70.6490445169908,-33.4371480778215,"477","2013","0","1","0","0"
-70.6489583331605,-33.4337830917163,"478","2013","0","1","0","0"
-70.7766061996164,-33.4251936003043,"479","2013","0","0","0","1"
-70.7632319021305,-33.4143426862659,"480","2013","0","0","0","1"
-70.7578181093182,-33.3841266328378,"481","2013","0","0","0","1"
-70.7559631002169,-33.3826250995687,"482","2013","0","0","0","1"
-70.7553538248191,-33.3996236693968,"483","2013","0","0","0","1"
-70.7539626239759,-33.4224391612382,"484","2013","0","0","0","1"
-70.7537238575699,-33.4144898738086,"485","2013","0","0","0","1"
-70.7531923996095,-33.4223175998773,"486","2013","0","0","0","1"
-70.7513928633899,-33.4252909456206,"487","2013","0","0","0","1"
-70.7505661840821,-33.4243011481794,"488","2013","0","0","0","1"
-70.74744406709,-33.4171613549125,"489","2013","0","0","0","1"
-70.7465275994691,-33.4113856434327,"490","2013","0","1","0","0"
-70.746118550031,-33.408881508175,"491","2013","0","0","0","1"
-70.7453509453898,-33.4222839031796,"492","2013","0","0","2","0"
-70.7452278443895,-33.4184603392732,"493","2013","0","0","0","1"
-70.7435377637568,-33.4223077909717,"494","2013","0","0","0","1"
-70.7433408005375,-33.4185924092123,"495","2013","0","0","0","1"
-70.7424911966114,-33.4173428416988,"496","2013","0","0","0","1"
-70.741673778522,-33.4173379421923,"497","2013","0","0","0","1"
-70.7404932312776,-33.4219357252535,"498","2013","0","0","0","1"
-70.7402464797912,-33.4228269264215,"499","2013","0","0","0","1"
-70.7397092310961,-33.4016293500144,"500","2013","0","0","0","1"
-70.7379987709265,-33.4044826911232,"501","2013","0","1","0","1"
-70.7333008825296,-33.4138435418459,"502","2013","0","0","0","1"
-70.7326123049139,-33.4240641003779,"503","2013","0","0","0","2"
-70.7304285998999,-33.4070536001435,"504","2013","0","0","0","1"
-70.7268174486663,-33.3971626692218,"505","2013","0","1","0","0"
-70.7225706341274,-33.3976590806021,"506","2013","0","0","0","1"
-70.7215413996159,-33.4002820001141,"507","2013","0","0","0","2"
-70.7213286910662,-33.4009444461293,"508","2013","0","0","0","1"
-70.7205981016211,-33.4066212609624,"509","2013","0","0","0","0"
-70.7197651846155,-33.4014304712392,"510","2013","0","0","0","0"
-70.718161435302,-33.4065044839947,"511","2013","0","0","0","0"
-70.7140189412211,-33.424055058594,"512","2013","0","0","0","1"
-70.7547444918648,-33.3597121571902,"513","2013","0","1","0","1"
-70.753957966387,-33.3618376185112,"514","2013","0","0","0","1"
-70.7477320363044,-33.368035757744,"515","2013","0","0","0","1"
-70.7463839939261,-33.3604467648063,"516","2013","0","0","0","2"
-70.7441825416909,-33.3618163729273,"517","2013","0","0","0","0"
-70.7423549250397,-33.3593519382413,"518","2013","0","0","0","2"
-70.7378325744137,-33.3662630680861,"519","2013","0","0","0","1"
-70.7373675475742,-33.358272276944,"520","2013","0","0","0","1"
-70.7340459960259,-33.3672226572998,"521","2013","0","0","0","1"
-70.732207601,-33.3680419315898,"522","2013","0","0","0","1"
-70.7316386512027,-33.368224984995,"523","2013","0","0","0","1"
-70.7307088511325,-33.3559839178235,"524","2013","0","0","0","1"
-70.7306606906383,-33.3577770733532,"525","2013","0","1","0","0"
-70.7301105177861,-33.3657029163564,"526","2013","0","0","0","1"
-70.7297623056858,-33.3630438737757,"527","2013","0","0","0","1"
-70.728459299557,-33.3728427995555,"528","2013","0","0","0","1"
-70.7247409941016,-33.3661385578481,"529","2013","0","0","0","1"
-70.7239783339329,-33.3663126764888,"530","2013","0","0","0","1"
-70.7217792145391,-33.3664626492318,"531","2013","0","0","0","2"
-70.7188865334867,-33.3603949027026,"532","2013","0","0","0","1"
-70.7187397335518,-33.3670883642366,"533","2013","1","0","0","0"
-70.7340048970083,-33.3539834011131,"534","2013","0","0","0","1"
-70.7308375360234,-33.3506914516491,"535","2013","0","0","0","1"
-70.729043484769,-33.3514725569129,"536","2013","0","0","0","1"
-70.7289944735161,-33.3491577829053,"537","2013","0","0","0","1"
-70.7197588398985,-33.3356397764545,"538","2013","0","0","0","1"
-70.7099551522085,-33.417045600474,"539","2013","0","0","0","1"
-70.7077297690136,-33.4119908449015,"540","2013","1","0","0","0"
-70.7057877217259,-33.4241031399479,"541","2013","0","0","0","1"
-70.7054559285482,-33.4230086973934,"542","2013","0","0","0","1"
-70.7026152813701,-33.4235888275623,"543","2013","0","0","0","1"
-70.7015298797002,-33.4249809088418,"544","2013","0","0","0","1"
-70.6990703409235,-33.4174509653897,"545","2013","0","0","0","1"
-70.6987757652893,-33.4213960259058,"546","2013","0","1","0","0"
-70.6986683997268,-33.425555599911,"547","2013","0","0","0","1"
-70.6959397900892,-33.4223617269121,"548","2013","0","0","0","1"
-70.6920779249562,-33.4198306164897,"549","2013","0","0","0","1"
-70.6919733185138,-33.4231524405327,"550","2013","0","0","0","1"
-70.7093512043945,-33.4033888142424,"551","2013","0","0","0","1"
-70.7084140631584,-33.4068127302233,"552","2013","1","0","0","0"
-70.7075483002138,-33.40203509984,"553","2013","0","0","0","1"
-70.7049833590947,-33.4067211702458,"554","2013","0","0","0","1"
-70.7019464285848,-33.4023150551956,"555","2013","0","0","0","1"
-70.6992726659008,-33.4008818191406,"556","2013","0","0","0","1"
-70.6980990946974,-33.399965140179,"557","2013","0","0","0","1"
-70.6940454185612,-33.4088138575734,"558","2013","0","0","0","1"
-70.6854835327388,-33.3975278524285,"559","2013","0","1","0","0"
-70.6821485264333,-33.4030400661461,"560","2013","1","0","0","0"
-70.6649553037443,-33.4219447976143,"561","2013","0","0","0","1"
-70.6628768688724,-33.4216209778258,"562","2013","0","0","0","1"
-70.6593344402322,-33.4249670089203,"563","2013","0","0","0","1"
-70.6587521004291,-33.4123077462055,"564","2013","0","0","0","1"
-70.6569172559266,-33.4068607684097,"565","2013","0","0","0","1"
-70.6553359599865,-33.4229844201948,"566","2013","0","0","0","1"
-70.6547229083355,-33.4252944250976,"567","2013","0","1","0","0"
-70.654385810057,-33.4148442525602,"568","2013","0","0","0","1"
-70.6489011650567,-33.4239900097311,"569","2013","0","0","0","1"
-70.6788586454101,-33.384313565019,"570","2013","0","0","0","0"
-70.6695234361576,-33.3979308800061,"571","2013","0","2","1","0"
-70.6683121995483,-33.3918102758235,"572","2013","0","0","0","1"
-70.6656143098525,-33.4013783834056,"573","2013","0","1","0","0"
-70.6610250190893,-33.403104218385,"574","2013","0","0","0","1"
-70.6607281654724,-33.3865242658821,"575","2013","0","0","0","1"
-70.6570884841462,-33.3867328438456,"576","2013","0","0","0","1"
-70.6535771801427,-33.3980542696888,"577","2013","0","1","0","0"
-70.695173188192,-33.3656212219418,"578","2013","1","0","0","0"
-70.687319965444,-33.3599576523238,"579","2013","0","0","0","1"
-70.6847944380129,-33.3541043653241,"580","2013","0","0","0","1"
-70.6847825615659,-33.3730506076993,"581","2013","0","0","0","1"
-70.6774462898144,-33.3542707848688,"582","2013","0","0","0","1"
-70.6711116307971,-33.371335213849,"583","2013","0","1","0","0"
-70.6696525824007,-33.34452255747,"584","2013","0","0","0","1"
-70.6677477580525,-33.3391996384525,"585","2013","0","0","1","0"
-70.6576466276897,-33.3806757821616,"586","2013","0","1","0","1"
-70.6450648946292,-33.5057851358753,"587","2013","0","0","0","0"
-70.6402818035623,-33.4920764794459,"588","2013","1","0","0","1"
-70.6390250441704,-33.5025883949384,"589","2013","0","1","0","0"
-70.6389030673226,-33.5040061752447,"590","2013","0","0","0","1"
-70.6371471401284,-33.4984347699486,"591","2013","0","0","0","1"
-70.6341367674978,-33.5128362101229,"592","2013","0","0","0","1"
-70.6291999804947,-33.4936640292715,"593","2013","0","0","0","1"
-70.6285497598635,-33.4960971225841,"594","2013","0","0","0","0"
-70.6276592826497,-33.5003183397196,"595","2013","0","0","0","1"
-70.6269255734564,-33.5031850510492,"596","2013","0","0","0","1"
-70.6261053611734,-33.4939211085722,"597","2013","0","0","0","1"
-70.6254174688411,-33.496279136373,"598","2013","0","0","0","1"
-70.625068595739,-33.5117155523308,"599","2013","0","0","0","1"
-70.6485221574716,-33.4864891291699,"600","2013","0","0","0","0"
-70.642149117188,-33.4716960306473,"601","2013","0","0","0","2"
-70.6417203797916,-33.4809094438157,"602","2013","0","0","0","0"
-70.6407763191718,-33.4880725430134,"603","2013","0","1","0","0"
-70.6392757328887,-33.4727170606438,"604","2013","0","0","0","1"
-70.6386006010368,-33.4714904914929,"605","2013","0","0","0","1"
-70.6355787395672,-33.472450265967,"606","2013","0","0","0","1"
-70.6327890021107,-33.4889208950832,"607","2013","0","0","0","0"
-70.6325360219199,-33.4739152705732,"608","2013","1","0","1","0"
-70.6325350389608,-33.4711557053715,"609","2013","0","0","0","0"
-70.6279813469616,-33.4903314061694,"610","2013","0","0","0","1"
-70.6237607161841,-33.4717122526183,"611","2013","0","0","0","1"
-70.6179371149059,-33.5138050515619,"612","2013","0","1","0","0"
-70.6175789149349,-33.4987506316363,"613","2013","0","1","0","1"
-70.6123370994775,-33.508256861365,"614","2013","0","0","0","1"
-70.5997815133061,-33.4931797839199,"615","2013","0","0","1","0"
-70.5983841215299,-33.4964282412703,"616","2013","0","0","0","1"
-70.5970691202436,-33.5003771688712,"617","2013","0","0","0","1"
-70.5938872001341,-33.5018286000099,"618","2013","0","0","0","2"
-70.5916293442188,-33.505582009602,"619","2013","0","0","0","1"
-70.590632376483,-33.5104114643176,"620","2013","0","0","0","1"
-70.589165700037,-33.5058799001372,"621","2013","0","0","0","1"
-70.607279900447,-33.4818801000865,"622","2013","0","0","0","0"
-70.6062141714468,-33.486830482141,"623","2013","0","0","0","2"
-70.6016453996154,-33.4877439999856,"624","2013","0","1","0","0"
-70.5997338995998,-33.4918955997021,"625","2013","0","0","0","1"
-70.599539708091,-33.4885358602417,"626","2013","0","0","0","0"
-70.5993779173569,-33.4851835186045,"627","2013","0","0","0","1"
-70.599265440048,-33.483295266963,"628","2013","0","0","0","1"
-70.6163226294858,-33.47459032958,"629","2013","0","0","0","1"
-70.6137869666951,-33.4745660550793,"630","2013","0","0","0","3"
-70.6099748277761,-33.4726051885785,"631","2013","0","0","0","2"
-70.6084069038555,-33.4792400098186,"632","2013","0","0","0","0"
-70.6064829086592,-33.4712874128837,"633","2013","0","0","0","1"
-70.6063222771513,-33.4740864960949,"634","2013","0","0","0","1"
-70.6043806381559,-33.4793333063869,"635","2013","0","0","0","1"
-70.6013379555822,-33.4766130001898,"636","2013","0","0","0","1"
-70.6012203125673,-33.4723939558164,"637","2013","0","0","0","1"
-70.5991004000634,-33.4800830001303,"638","2013","0","0","0","1"
-70.5987823997879,-33.4741557996504,"639","2013","0","0","0","1"
-70.5987578375041,-33.47368903622,"640","2013","0","0","0","2"
-70.5965847031215,-33.4710406299211,"641","2013","0","0","0","1"
-70.64712093908,-33.462332249034,"642","2013","0","0","0","1"
-70.6459387586667,-33.4562335415447,"643","2013","0","0","0","1"
-70.6448327634213,-33.4571920740549,"644","2013","0","0","0","0"
-70.6444216437438,-33.4504989119952,"645","2013","0","0","0","1"
-70.6429788290097,-33.4606918028844,"646","2013","0","0","0","1"
-70.6405072465122,-33.4538288461243,"647","2013","0","0","0","1"
-70.6401731618619,-33.4551185827564,"648","2013","0","0","0","1"
-70.6382162775591,-33.4625043828709,"649","2013","0","0","0","1"
-70.6379282112179,-33.4635993982935,"650","2013","0","0","0","0"
-70.6369535205885,-33.4568865176986,"651","2013","0","0","0","1"
-70.6369445849246,-33.4570110306345,"652","2013","0","0","0","1"
-70.6349899552222,-33.4619066889425,"653","2013","0","0","0","0"
-70.6346359721724,-33.4566266576941,"654","2013","0","0","0","1"
-70.6340323795906,-33.4682140589316,"655","2013","0","0","0","1"
-70.633274760122,-33.4562207369974,"656","2013","0","0","0","1"
-70.6328922271945,-33.4695998548494,"657","2013","0","0","0","0"
-70.6297579999317,-33.4609439997657,"658","2013","0","0","0","2"
-70.6270154004403,-33.4674251997132,"659","2013","0","0","0","1"
-70.6265936903465,-33.4665800042637,"660","2013","0","0","0","0"
-70.6264161282017,-33.467382934275,"661","2013","0","0","0","1"
-70.6218111379736,-33.4696100909329,"662","2013","0","0","0","1"
-70.6321344143717,-33.4559922696275,"663","2013","0","0","0","0"
-70.6311159798186,-33.4517262230867,"664","2013","0","0","0","1"
-70.6309015058997,-33.4519491020694,"665","2013","0","2","0","1"
-70.6298092675836,-33.4554843379318,"666","2013","0","0","0","1"
-70.6294536999283,-33.4568186998231,"667","2013","0","0","0","1"
-70.6290912011979,-33.4523889191133,"668","2013","0","0","0","1"
-70.6285685332112,-33.4547036193765,"669","2013","0","0","0","1"
-70.6281965826062,-33.4525137117384,"670","2013","0","0","0","2"
-70.6275856236775,-33.4547735884303,"671","2013","0","1","0","1"
-70.6268566386229,-33.4573467565475,"672","2013","0","0","0","1"
-70.6257148548567,-33.452278085765,"673","2013","1","0","0","0"
-70.6250119600339,-33.4544896131051,"674","2013","0","0","0","1"
-70.6238356800725,-33.4506001028125,"675","2013","0","0","0","1"
-70.6233158008835,-33.4531571379915,"676","2013","0","0","0","1"
-70.6227764109026,-33.4546805067999,"677","2013","0","0","0","1"
-70.6221616496404,-33.4537497840252,"678","2013","0","0","0","2"
-70.6218062051922,-33.4539399582624,"679","2013","0","0","0","1"
-70.6209757936979,-33.4597099383629,"680","2013","0","0","0","1"
-70.6208150371842,-33.4527589388739,"681","2013","0","1","0","0"
-70.6206202449283,-33.4541486126683,"682","2013","0","0","0","1"
-70.6192620303184,-33.453280010564,"683","2013","0","0","0","1"
-70.6484503915723,-33.4413013664649,"684","2013","0","0","0","1"
-70.648413602106,-33.444630292454,"685","2013","0","0","0","0"
-70.6475896936095,-33.443092364521,"686","2013","0","1","0","2"
-70.6472508191699,-33.4404702876736,"687","2013","0","0","0","1"
-70.6470696525424,-33.4467133363514,"688","2013","0","0","0","1"
-70.6440259006748,-33.446284788712,"689","2013","0","0","0","2"
-70.6422662997499,-33.4500731000934,"690","2013","0","0","0","0"
-70.6417876409868,-33.4490135413418,"691","2013","0","0","0","1"
-70.6415748658873,-33.4498907202805,"692","2013","0","0","0","1"
-70.6403224529188,-33.4495082700906,"693","2013","0","0","0","1"
-70.6397669803618,-33.4408580843331,"694","2013","0","0","0","1"
-70.6396956641236,-33.4444228467369,"695","2013","0","0","0","1"
-70.6388831860102,-33.4417968209665,"696","2013","0","0","0","0"
